dw_date,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
10/13/2050,649.84,676.04,689.06,684.0,686.97,678.64,658.78,693.91,667.47,662.64,677.09,652.0,649.93,637.19,631.76,643.95,675.92,664.77,677.63,667.18,659.2,659.22,630.11,632.62,628.59,
10/14/2050,650.16,676.78,689.36,684.15,687.02,678.83,659.33,693.93,667.89,662.9,676.86,651.85,650.07,638.09,630.79,643.42,675.66,664.84,677.85,667.0,658.92,663.05,630.09,632.85,628.17,
10/15/2050,650.25,677.01,689.36,684.21,687.28,679.06,660.1,693.65,668.28,662.8,676.88,652.3,649.89,638.33,630.58,643.08,675.85,665.12,677.81,666.5,658.48,664.13,630.62,633.3,626.82,
10/16/2050,649.86,676.92,689.58,684.26,687.52,679.1,659.83,693.51,668.73,662.45,676.73,652.7,649.28,638.82,630.47,642.82,675.99,664.6,678.55,667.44,658.56,664.71,630.89,632.9,626.2,
10/17/2050,650.04,677.11,689.35,684.16,687.58,678.81,660.05,693.71,668.9,662.63,676.9,652.12,649.08,639.7,630.3,643.59,675.78,663.99,679.06,668.19,659.47,665.53,631.23,632.47,625.8,
10/18/2050,651.1,677.11,689.29,684.1,687.25,678.86,659.71,693.39,669.45,662.55,676.59,651.42,648.18,640.0,630.64,643.99,675.39,663.72,679.59,668.41,660.19,665.95,631.5,632.58,626.03,
10/19/2050,651.57,676.93,689.53,684.13,687.07,678.9,660.51,693.17,669.1,662.12,676.4,651.06,647.61,640.26,631.38,643.51,675.12,663.6,679.99,669.01,660.05,665.76,631.64,632.24,626.65,
10/20/2050,651.79,677.03,689.46,683.8,686.94,678.77,661.08,693.22,668.7,661.57,676.21,651.01,648.05,640.66,630.98,642.72,674.99,663.25,680.55,669.37,659.59,665.73,631.84,632.07,627.02,
10/21/2050,652.45,676.82,689.29,683.74,686.7,678.3,661.57,693.27,668.66,661.43,676.09,651.05,647.88,640.0,630.1,643.11,674.75,663.7,680.85,669.34,659.27,665.72,632.16,632.77,626.34,
10/22/2050,653.02,676.74,689.41,683.47,686.04,678.26,661.24,692.78,668.68,664.0,675.9,651.33,647.03,639.2,629.89,643.85,674.92,663.89,681.14,669.27,659.23,665.65,632.54,633.03,625.71,
10/23/2050,653.56,676.39,690.08,683.34,685.94,678.63,660.98,693.18,668.61,664.96,676.16,651.71,646.29,639.04,629.33,644.9,675.49,663.39,681.33,668.95,658.82,666.15,633.23,632.87,626.09,
10/24/2050,655.67,676.2,691.82,683.14,686.87,678.21,660.67,693.18,668.52,665.8,676.38,650.95,645.66,638.38,629.59,648.52,675.21,662.89,681.54,669.09,659.69,666.23,632.8,632.8,626.19,
10/25/2050,656.65,675.75,693.24,683.04,687.92,678.43,660.77,693.03,668.72,666.63,675.99,650.23,645.43,638.14,630.16,651.05,674.99,662.64,682.06,671.97,660.25,665.99,632.83,633.29,626.23,
10/26/2050,657.45,675.56,694.09,682.98,688.68,678.41,661.62,692.98,668.68,667.26,675.79,650.19,646.49,638.42,630.65,651.5,674.79,662.36,682.47,673.01,660.12,665.65,632.6,633.83,626.44,
10/27/2050,657.89,675.57,694.94,683.03,688.95,678.31,662.06,692.99,668.13,668.38,675.44,650.12,647.54,638.79,630.41,651.62,674.44,662.21,682.88,673.56,660.17,666.02,632.53,634.47,626.95,
10/28/2050,658.46,675.63,695.22,683.08,689.29,678.48,662.3,692.89,668.02,668.96,675.21,649.22,648.08,638.18,629.47,651.68,674.54,662.33,683.17,673.68,660.59,666.62,633.43,635.16,626.84,
10/29/2050,658.92,675.42,695.76,682.96,689.33,678.8,662.47,692.62,668.16,669.31,675.33,649.7,647.5,637.46,629.51,651.44,674.63,662.99,683.27,673.72,660.32,666.84,633.93,635.73,626.51,
10/30/2050,658.75,675.12,695.72,682.83,689.44,678.86,661.83,692.29,668.03,669.52,675.37,650.0,646.85,637.85,629.0,654.6,674.53,662.41,683.24,674.07,660.17,666.88,634.71,635.76,626.56,
10/31/2050,658.82,675.25,695.86,682.58,689.8,678.68,661.5,692.35,667.8,669.66,675.51,649.26,646.9,639.93,630.05,657.56,674.6,662.07,683.37,674.13,660.42,666.92,634.06,635.91,626.26,
11/01/2050,658.96,675.29,696.01,682.55,690.19,678.85,661.64,692.27,668.14,669.85,675.44,648.76,646.47,641.15,631.27,658.46,674.45,662.51,683.57,674.09,660.9,666.82,634.16,635.87,626.67,
11/02/2050,659.08,674.92,696.07,682.58,690.96,678.91,661.64,692.21,668.22,669.34,675.2,648.2,646.33,641.82,631.93,659.01,674.81,662.43,683.84,674.25,659.58,666.05,633.71,635.85,627.0,
11/03/2050,663.61,675.04,696.44,682.45,691.75,678.79,662.06,692.09,667.84,669.04,675.51,647.63,647.24,642.86,631.73,659.67,675.28,662.4,684.23,674.46,658.69,665.82,633.99,635.52,627.74,
11/04/2050,664.66,675.02,696.34,682.4,692.08,678.68,662.83,692.17,667.77,668.5,675.59,647.38,648.17,642.34,631.49,660.32,675.65,662.56,684.44,674.32,659.06,666.57,634.41,635.94,627.24,
11/05/2050,665.64,674.67,697.1,682.19,692.17,678.8,663.36,691.76,667.82,668.11,675.42,648.36,648.1,642.21,635.34,660.57,675.95,662.76,684.41,673.89,659.06,666.65,634.85,636.09,628.54,
11/06/2050,667.64,674.63,697.34,682.01,691.73,678.67,663.23,691.92,667.69,667.93,675.52,648.37,647.72,641.87,637.29,660.71,676.48,662.22,684.24,673.54,658.66,667.01,635.34,635.75,629.19,
11/07/2050,668.99,674.55,697.61,681.91,691.81,678.14,663.83,691.88,667.77,668.16,675.73,647.8,647.54,641.68,637.94,661.42,676.5,661.9,684.15,673.54,658.93,667.43,634.82,635.5,629.54,
11/08/2050,669.61,674.37,697.68,682.2,691.36,678.0,664.21,692.08,667.94,668.28,675.39,647.11,647.57,641.7,638.81,661.98,676.78,661.67,684.21,673.86,659.31,666.86,634.9,635.15,629.72,
11/09/2050,670.14,674.65,697.86,682.38,691.15,678.04,664.33,691.72,668.2,668.37,675.29,647.19,647.49,642.18,639.03,661.81,678.09,661.88,684.31,674.36,659.2,666.76,634.6,635.17,629.88,
11/10/2050,670.56,675.3,697.91,682.21,691.07,677.95,664.07,691.87,667.95,668.27,674.95,646.79,648.11,642.0,638.68,661.21,678.8,662.04,684.89,674.4,658.88,666.89,635.11,635.01,630.21,
11/11/2050,671.06,675.57,697.68,682.23,690.79,678.03,664.28,691.86,668.07,667.99,674.83,646.87,648.42,641.9,638.3,661.21,679.46,662.29,685.27,674.13,659.1,666.51,635.05,635.95,629.76,
11/12/2050,671.43,675.44,697.42,682.14,690.5,678.11,664.6,691.52,667.7,667.88,674.66,647.38,647.76,640.93,637.91,660.93,680.11,662.8,685.38,674.0,658.89,666.7,635.46,636.54,629.25,
11/13/2050,671.29,675.26,697.16,681.93,690.5,678.06,664.1,691.76,667.67,667.97,675.06,647.73,647.83,640.81,637.76,660.81,680.62,662.78,685.4,674.04,658.92,666.36,635.63,636.9,629.08,
11/14/2050,671.3,675.43,697.22,681.91,690.8,677.88,664.04,691.58,667.61,667.98,675.21,647.18,647.93,640.89,637.8,661.07,680.6,662.74,685.19,673.91,659.65,666.6,635.68,636.27,628.74,
11/15/2050,671.54,676.38,696.86,682.02,691.03,677.74,663.99,691.26,667.53,667.87,675.04,647.33,648.1,640.77,638.43,661.33,680.62,662.69,685.36,673.68,659.8,666.37,635.09,636.25,628.48,
11/16/2050,671.74,678.87,696.8,682.1,691.22,677.77,663.92,691.2,667.9,667.39,674.85,647.71,648.1,640.95,638.82,661.37,680.63,662.69,685.27,673.78,659.55,665.94,635.25,636.12,628.87,
11/17/2050,671.55,679.95,696.7,681.91,693.1,677.99,663.82,691.41,667.71,667.36,674.74,647.72,648.82,641.06,638.15,661.5,680.73,662.59,685.38,673.79,658.86,665.43,635.33,636.18,629.2,
11/18/2050,672.21,680.73,696.37,682.08,694.17,678.0,663.97,691.64,667.61,667.2,674.5,648.13,649.04,640.45,637.39,661.29,680.64,662.82,685.57,673.58,658.95,665.34,635.1,636.57,629.18,
11/19/2050,672.88,681.15,696.17,681.88,695.21,678.31,664.04,691.46,667.37,666.94,674.27,648.57,648.34,639.82,636.53,661.18,680.57,662.75,685.4,673.21,658.59,665.07,635.94,636.71,628.92,
11/20/2050,673.11,681.36,695.94,681.95,695.69,678.23,663.66,691.29,667.53,668.52,674.52,648.79,647.83,639.42,636.08,661.12,680.79,662.9,685.16,673.11,658.62,665.33,636.42,636.78,628.55,
11/21/2050,673.32,681.78,695.79,681.84,696.29,677.93,663.42,691.14,667.25,669.86,674.71,648.43,647.48,639.12,635.98,661.5,680.65,662.58,685.15,673.1,658.75,665.5,636.97,636.19,628.19,
11/22/2050,673.65,682.1,695.51,681.91,698.59,677.87,663.46,690.9,667.85,670.52,674.44,648.24,648.49,639.25,636.9,661.58,680.53,662.2,685.16,672.86,659.39,665.05,636.91,635.9,628.2,
11/23/2050,674.15,682.42,695.37,681.75,700.2,677.75,663.4,691.21,668.19,670.79,674.1,648.02,648.68,640.18,638.62,661.25,680.31,662.04,685.28,673.1,658.98,664.79,637.36,636.55,628.59,
11/24/2050,675.08,682.53,695.26,681.39,700.97,677.71,663.92,691.54,668.0,670.67,674.24,648.25,648.95,640.41,638.36,660.99,680.04,662.44,685.54,673.26,658.99,664.78,637.62,637.12,628.59,
11/25/2050,675.78,682.56,694.85,681.44,701.42,678.02,664.21,691.82,667.65,670.43,674.12,648.46,649.25,640.81,637.92,660.69,680.13,662.53,685.35,673.09,659.0,664.57,637.77,637.47,628.31,
11/26/2050,676.12,682.42,694.76,681.46,701.75,678.17,664.26,691.66,667.65,670.16,674.19,649.27,648.93,641.11,637.68,660.62,680.23,662.5,685.04,672.86,659.12,665.05,638.41,637.7,627.34,
11/27/2050,676.2,682.28,694.76,681.42,701.98,678.69,663.88,691.54,667.92,670.47,674.32,650.66,648.69,641.32,637.36,661.1,680.44,662.1,684.82,672.59,659.56,665.43,639.15,637.34,627.46,
11/28/2050,676.21,682.17,694.61,681.29,702.09,678.37,663.53,691.47,668.11,670.69,674.61,650.41,649.2,641.52,637.88,663.3,680.49,661.67,684.89,672.59,660.77,665.96,638.77,637.04,627.16,
11/29/2050,676.15,682.38,694.84,681.21,701.87,678.21,663.52,691.43,668.33,670.93,674.39,650.24,649.5,641.5,637.62,664.36,680.1,661.36,684.99,672.97,661.66,665.8,638.37,636.52,627.73,
11/30/2050,676.1,682.37,694.84,681.36,701.64,678.45,663.6,691.24,668.59,670.42,673.9,649.86,649.8,641.8,637.63,664.78,679.98,661.43,684.57,673.28,661.47,665.65,638.06,636.65,627.94,
12/01/2050,676.2,682.62,694.65,681.0,701.65,678.26,663.91,691.37,668.13,670.38,674.04,649.73,650.62,642.01,636.74,665.24,679.42,661.09,684.81,673.22,661.8,665.7,637.89,637.32,628.11,
12/02/2050,676.35,682.7,694.7,680.93,701.68,678.29,664.41,691.4,667.94,670.76,674.03,649.81,650.87,641.68,636.45,665.07,679.49,661.26,684.65,672.92,661.87,665.62,638.35,637.81,627.39,
12/03/2050,676.43,682.84,694.51,680.99,701.54,678.33,664.68,690.97,668.11,670.87,673.88,650.63,650.56,641.46,636.49,664.94,681.65,661.62,684.42,672.78,661.65,665.6,638.3,637.9,626.0,
12/04/2050,676.41,683.14,694.62,680.83,701.56,678.71,664.33,691.03,668.02,670.79,673.91,650.97,650.12,640.74,636.22,665.09,683.26,661.4,683.94,672.69,661.78,665.68,638.51,637.59,625.94,
12/05/2050,676.26,683.16,694.77,680.48,701.57,678.3,664.35,691.02,668.2,671.23,673.93,651.04,650.28,640.49,635.77,665.35,684.69,661.36,683.87,672.62,662.19,665.34,638.54,637.48,625.91,
12/06/2050,676.3,683.22,694.47,680.6,701.28,678.27,664.35,690.78,668.73,671.14,673.47,650.98,650.5,640.28,635.75,665.52,685.39,661.67,683.98,672.39,662.56,665.18,637.33,637.38,625.89,
12/07/2050,676.15,683.33,694.5,680.85,701.09,678.35,664.2,690.61,668.85,670.81,673.49,650.82,650.6,640.45,635.81,665.22,686.05,663.4,684.25,672.36,662.13,664.0,636.58,637.5,626.21,
12/08/2050,676.22,683.5,694.66,680.64,701.09,678.56,664.27,690.82,668.66,670.82,673.24,650.66,651.18,640.58,635.36,665.21,686.27,663.79,684.74,672.64,661.24,663.38,636.19,637.69,626.61,
12/09/2050,676.32,683.9,694.52,680.41,701.02,678.59,664.79,690.85,668.65,670.71,672.93,650.43,651.63,640.28,634.94,665.07,686.62,664.47,685.44,672.23,660.44,662.8,635.58,637.96,626.1,
12/10/2050,676.38,684.07,694.89,680.19,700.65,678.77,665.06,690.7,668.65,670.62,672.56,650.68,651.33,639.8,634.85,665.45,687.17,664.95,685.53,672.24,660.35,662.37,635.68,637.81,626.21,
12/11/2050,676.21,684.27,695.03,680.25,700.63,678.72,664.98,690.74,669.01,670.46,672.62,651.54,650.94,639.77,634.78,666.17,687.51,664.93,685.54,672.21,660.11,662.03,636.85,638.01,626.6,
12/12/2050,675.95,684.51,695.22,680.18,700.61,678.52,665.01,690.64,668.99,670.8,672.5,651.67,650.99,639.5,635.29,665.81,687.43,664.63,685.74,672.26,660.53,662.97,636.98,637.84,626.54,
12/13/2050,676.08,684.66,695.33,680.37,700.03,679.01,664.5,690.81,669.29,670.82,671.98,651.56,651.04,639.52,635.63,666.21,687.26,664.63,686.0,672.33,661.32,663.18,637.18,637.87,626.73,
12/14/2050,675.95,684.72,695.46,680.5,699.78,679.29,663.92,690.84,669.69,670.44,672.1,651.54,651.15,640.06,635.77,666.37,687.02,664.55,685.94,672.45,661.33,663.18,637.22,637.91,627.02,
12/15/2050,676.17,684.9,695.61,680.39,699.45,679.3,663.8,691.04,669.11,670.06,671.68,651.7,651.91,639.94,635.21,666.48,686.85,664.31,686.07,672.42,661.61,663.23,637.12,638.33,627.65,
12/16/2050,676.43,685.34,695.48,680.17,699.42,679.19,663.77,691.03,669.36,669.72,671.44,651.95,652.32,639.56,634.52,666.44,686.74,664.96,686.01,672.14,661.37,663.2,637.37,638.7,627.19,
12/17/2050,676.26,685.24,695.41,679.94,699.29,679.46,663.87,690.85,669.57,669.89,671.05,652.16,651.75,639.26,634.64,666.14,686.91,665.81,685.88,672.0,661.61,663.12,637.4,638.94,627.01,
12/18/2050,676.25,685.4,695.36,679.94,699.2,679.63,663.5,690.75,669.82,669.9,671.09,652.49,651.26,638.86,634.54,666.04,686.75,665.78,685.66,671.66,661.9,663.51,637.76,638.74,626.98,
12/19/2050,675.91,685.31,695.22,679.81,698.83,679.53,663.2,690.58,669.81,670.21,671.08,652.36,650.98,638.89,634.63,666.24,686.4,666.11,685.87,671.8,662.41,664.32,637.95,638.57,626.82,
12/20/2050,676.12,685.25,695.08,679.88,698.83,679.43,663.46,690.6,670.17,670.19,670.85,652.46,650.41,639.07,634.85,666.4,686.36,666.53,685.73,671.56,662.61,664.53,638.2,638.47,627.17,
12/21/2050,675.8,685.15,695.18,679.95,698.7,679.34,663.35,690.34,670.4,670.1,670.38,652.76,650.33,639.36,634.94,666.55,686.03,666.87,685.6,672.0,662.42,664.59,638.32,638.27,627.4,
12/22/2050,675.63,685.36,695.01,679.83,698.39,679.24,663.28,690.59,670.41,670.09,670.13,653.21,651.15,639.47,635.18,666.48,685.96,666.65,685.63,672.21,662.15,664.33,638.41,638.31,627.7,
12/23/2050,675.85,685.29,694.98,679.48,698.15,679.18,663.28,690.41,670.62,670.13,670.01,653.65,651.4,639.08,634.6,666.18,685.72,666.77,685.74,672.1,662.22,664.33,637.67,638.6,627.66,
12/24/2050,676.03,685.27,694.91,679.45,698.22,679.19,664.48,690.38,670.32,670.15,670.02,654.54,651.3,638.74,634.28,666.0,685.89,666.83,685.58,672.0,661.99,664.14,635.63,639.11,627.28,
12/25/2050,676.14,685.28,694.89,679.6,698.06,679.25,665.2,690.36,670.45,670.21,670.79,654.85,651.1,639.24,634.41,666.25,686.01,666.75,685.69,672.3,662.45,664.55,635.54,639.43,627.91,
12/26/2050,676.48,685.23,695.05,679.83,698.08,679.28,665.59,690.49,670.53,670.58,671.18,654.44,651.18,639.22,634.48,666.73,685.84,666.78,685.71,672.48,662.99,664.89,636.1,639.61,627.96,
12/27/2050,676.46,685.22,694.89,679.86,697.9,679.04,665.44,690.27,670.43,670.39,671.25,654.61,651.04,638.86,634.18,666.76,685.63,666.65,685.71,672.39,663.3,664.7,636.41,639.44,627.6,
12/28/2050,676.54,685.04,694.79,679.86,697.77,678.8,665.41,690.17,670.21,670.07,671.21,654.25,651.0,639.61,634.05,666.71,685.61,666.3,685.78,672.21,663.0,664.44,637.01,639.01,627.74,
12/29/2050,676.51,684.96,694.8,679.61,697.57,678.59,665.39,689.94,669.89,669.94,671.55,654.22,650.68,639.72,634.41,666.68,685.48,666.24,685.93,672.55,662.93,663.99,636.98,639.12,627.76,
12/30/2050,676.6,684.92,694.86,679.24,697.35,678.34,665.63,689.75,669.62,670.13,671.84,653.93,651.16,639.74,634.13,666.91,685.27,666.46,686.11,672.07,662.85,663.83,636.93,639.24,627.78,
12/31/2050,676.72,684.85,694.56,679.16,697.28,678.13,666.04,689.6,669.51,670.22,671.45,654.04,651.14,640.07,633.79,666.7,685.35,666.1,686.42,671.81,663.32,663.59,637.29,639.4,627.22,
